CustomerID,Country,Recency,Frequency,Monetary,AOV,NumItems,NumProducts,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_Segment,KMeans_Cluster,Cluster_Label,Churn_real,Churn_prob,Churn_pred,Status_Risc
12620,France,21,1,561.66,561.66,434,33,21,21.0,5,1,3,New Customers,0,Occasional,0,0.3777,0,Medium Risk
12621,Germany,16,25,16731.96,669.28,10216,243,485,19.4,5,5,5,Champions,1,VIP,0,0.0512,0,Low Risk
12622,Germany,48,1,162.1,162.1,68,10,48,48.0,4,1,1,New Customers,0,Occasional,1,0.6644,1,High Risk
12623,Germany,92,7,3315.84,473.69,1947,111,513,73.3,3,4,5,Loyal Customers,3,High-Value,1,0.157,0,Low Risk
12625,Germany,28,4,4678.88,1169.72,3282,143,413,103.2,5,3,5,Loyal Customers,3,High-Value,1,0.1954,0,Low Risk
12626,Germany,132,2,1094.1,547.05,450,56,143,71.5,3,2,3,Potential Loyalist,3,High-Value,0,0.6116,1,Medium Risk
12629,Sweden,202,2,1198.22,599.11,713,39,239,119.5,2,2,4,Hibernating / Lost,3,High-Value,1,0.5404,1,Medium Risk
12631,Finland,272,5,2841.07,568.21,1371,105,509,101.8,2,4,5,At Risk,3,High-Value,0,0.6515,1,Medium Risk
12632,Germany,337,2,714.88,357.44,689,31,381,190.5,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.6574,1,Medium Risk
12633,Germany,13,5,4757.73,951.55,2980,208,342,68.4,5,4,5,Champions,3,High-Value,0,0.1629,0,Low Risk
12634,USA,364,1,360.0,360.0,336,19,364,364.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.8576,1,High Risk
12635,Germany,208,2,1115.23,557.62,770,76,273,136.5,2,2,4,Hibernating / Lost,0,Occasional,0,0.6488,1,Medium Risk
12637,France,55,8,4548.16,568.52,2358,227,359,44.9,4,5,5,Champions,1,VIP,0,0.0815,0,Low Risk
12638,Sweden,456,1,169.8,169.8,84,8,456,456.0,1,1,1,Hibernating / Lost,2,Mid-Value,0,0.9951,1,High Risk
12639,Sweden,55,3,1072.37,357.46,625,57,444,148.0,4,3,3,Loyal Customers,3,High-Value,1,0.6037,1,Medium Risk
12643,France,37,8,6141.7,767.71,3862,13,427,53.4,4,5,5,Champions,1,VIP,0,0.1324,0,Low Risk
12644,Germany,247,3,1422.58,474.19,706,75,510,170.0,2,3,4,At Risk,3,High-Value,0,0.4928,0,Medium Risk
12645,Germany,36,6,2329.02,388.17,1503,90,485,80.8,4,4,4,Champions,3,High-Value,0,0.1016,0,Low Risk
12647,Germany,16,30,13711.84,457.06,6069,222,511,17.0,5,5,5,Champions,1,VIP,0,0.0353,0,Low Risk
12648,Germany,254,3,738.95,246.32,354,31,517,172.3,2,3,3,At Risk,0,Occasional,0,0.712,1,High Risk
12649,Germany,28,6,1866.1399999999999,311.02,1567,85,512,85.3,5,4,4,Champions,3,High-Value,0,0.1569,0,Low Risk
12651,France,151,4,377.75,94.44,265,30,281,70.2,3,4,2,Loyal Customers,0,Occasional,1,0.6594,1,Medium Risk
12652,France,147,2,891.03,445.52,529,50,250,125.0,3,2,3,Potential Loyalist,0,Occasional,1,0.5917,1,Medium Risk
12653,Israel,113,2,2730.08,1365.04,1048,55,343,171.5,3,2,5,Potential Loyalist,3,High-Value,0,0.4432,0,Medium Risk
12654,Germany,14,3,301.75,100.58,149,18,111,37.0,5,3,2,Loyal Customers,0,Occasional,0,0.4214,0,Medium Risk
12655,France,240,1,243.35000000000002,243.35,79,15,240,240.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.7923,1,High Risk
12656,France,20,5,3530.26,706.05,1783,117,379,75.8,5,4,5,Champions,3,High-Value,0,0.2537,0,Low Risk
12661,Sweden,252,1,162.0,162.0,216,11,252,252.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8555,1,High Risk
12662,Germany,3,14,4524.32,323.17,2524,124,434,31.0,5,5,5,Champions,1,VIP,0,0.0204,0,Low Risk
12663,Germany,441,2,185.4,92.7,178,8,484,242.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8752,1,High Risk
12664,Finland,48,4,2211.7400000000002,552.94,602,4,543,135.8,4,4,4,Champions,3,High-Value,0,0.6146,1,Medium Risk
12665,Germany,141,3,259.6,86.53,162,12,485,161.7,3,3,1,Loyal Customers,0,Occasional,1,0.4735,0,Medium Risk
12666,Israel,210,1,1248.42,1248.42,370,31,210,210.0,2,1,4,Hibernating / Lost,0,Occasional,1,0.649,1,Medium Risk
12668,Germany,75,8,9229.0,1153.62,4709,257,493,61.6,4,5,5,Champions,1,VIP,0,0.1158,0,Low Risk
12669,France,73,1,1028.3,1028.3,842,68,73,73.0,4,1,3,New Customers,0,Occasional,0,0.4736,0,Medium Risk
12670,France,16,4,1628.6299999999999,407.16,709,43,483,120.8,5,4,4,Champions,3,High-Value,0,0.3786,0,Medium Risk
12671,Germany,422,1,2622.481,2622.48,1460,45,422,422.0,1,1,5,Hibernating / Lost,2,Mid-Value,1,0.8593,1,High Risk
12672,France,146,2,407.05,203.52,136,21,412,206.0,3,2,2,Potential Loyalist,0,Occasional,1,0.6547,1,Medium Risk
12673,Germany,143,2,786.4,393.2,517,51,218,109.0,3,2,3,Potential Loyalist,0,Occasional,0,0.5447,1,Medium Risk
12674,France,24,1,550.74,550.74,220,16,24,24.0,5,1,3,New Customers,0,Occasional,0,0.3896,0,Medium Risk
12675,Italy,370,2,874.5,437.25,334,110,394,197.0,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.6044,1,Medium Risk
12676,Sweden,6,7,1950.65,278.66,1598,56,299,42.7,5,4,4,Champions,3,High-Value,0,0.0623,0,Low Risk
12677,France,371,2,359.1,179.55,174,12,482,241.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8556,1,High Risk
12678,France,4,10,21637.08,2163.71,15138,172,517,51.7,5,5,5,Champions,1,VIP,0,0.0951,0,Low Risk
12679,France,22,2,798.38,399.19,401,42,100,50.0,5,2,3,New Customers,3,High-Value,0,0.2542,0,Low Risk
12681,France,3,35,23513.579999999998,671.82,14782,411,542,15.5,5,5,5,Champions,1,VIP,0,0.0027,0,Low Risk
12682,France,8,31,15384.98,496.29,7576,250,555,17.9,5,5,5,Champions,1,VIP,0,0.0101,0,Low Risk
12683,France,1,16,8353.14,522.07,5718,188,542,33.9,5,5,5,Champions,1,VIP,0,0.032,0,Low Risk
12684,France,13,2,815.1,407.55,882,30,29,14.5,5,2,3,New Customers,3,High-Value,0,0.2596,0,Low Risk
12686,France,188,1,142.28,142.28,212,6,188,188.0,3,1,1,Potential Loyalist,0,Occasional,1,0.7841,1,High Risk
12687,Sweden,297,1,1858.91,1858.91,1402,125,297,297.0,1,1,4,Hibernating / Lost,0,Occasional,1,0.6435,1,Medium Risk
12690,France,22,1,335.01,335.01,103,15,22,22.0,5,1,2,New Customers,0,Occasional,1,0.2919,0,Low Risk
12691,France,135,3,468.8,156.27,198,16,237,79.0,3,3,2,Loyal Customers,0,Occasional,0,0.6386,1,Medium Risk
12692,France,453,1,110.95,110.95,36,13,453,453.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9635,1,High Risk
12693,Germany,28,6,1225.88,204.31,488,58,338,56.3,5,4,4,Champions,3,High-Value,0,0.3491,0,Medium Risk
12694,France,237,1,901.68,901.68,842,45,237,237.0,2,1,3,Hibernating / Lost,0,Occasional,0,0.6623,1,High Risk
12695,France,26,4,878.27,219.57,265,30,481,120.2,5,4,3,Champions,3,High-Value,0,0.3629,0,Medium Risk
12696,Finland,251,2,731.91,365.96,561,42,325,162.5,2,2,3,Hibernating / Lost,0,Occasional,1,0.6281,1,Medium Risk
12698,Germany,406,1,285.75,285.75,108,15,406,406.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.796,1,High Risk
12699,Germany,234,1,566.11,566.11,369,40,234,234.0,2,1,3,Hibernating / Lost,0,Occasional,1,0.5577,1,Medium Risk
12700,France,31,1,984.43,984.43,773,61,31,31.0,4,1,3,New Customers,0,Occasional,0,0.3165,0,Low Risk
12701,Germany,58,5,1823.78,364.76,1286,91,449,89.8,4,4,4,Champions,3,High-Value,0,0.103,0,Low Risk
12703,Germany,449,3,632.98,210.99,426,43,501,167.0,1,3,3,At Risk,2,Mid-Value,0,0.7257,1,High Risk
12705,Germany,17,8,7661.91,957.74,4905,250,350,43.8,5,5,5,Champions,1,VIP,0,0.0478,0,Low Risk
12707,France,108,1,603.42,603.42,256,33,108,108.0,3,1,3,Potential Loyalist,0,Occasional,1,0.4903,0,Medium Risk
12708,Germany,17,13,3507.36,269.8,1945,99,538,41.4,5,5,5,Champions,1,VIP,0,0.0279,0,Low Risk
12709,Germany,7,25,25705.37,1028.21,12079,175,546,21.8,5,5,5,Champions,1,VIP,0,0.021,0,Low Risk
12710,Germany,17,1,646.96,646.96,382,43,17,17.0,5,1,3,New Customers,0,Occasional,0,0.2603,0,Low Risk
12711,Germany,428,2,1213.05,606.52,763,55,493,246.5,1,2,4,Hibernating / Lost,2,Mid-Value,1,0.8167,1,High Risk
12712,Germany,16,16,4489.01,280.56,1877,117,547,34.2,5,5,5,Champions,1,VIP,0,0.0159,0,Low Risk
12714,France,23,9,10138.77,1126.53,6881,364,552,61.3,5,5,5,Champions,1,VIP,0,0.0737,0,Low Risk
12717,Greece,62,2,737.6700000000001,368.84,353,42,406,203.0,4,2,3,New Customers,0,Occasional,0,0.629,1,Medium Risk
12720,Germany,8,14,4208.71,300.62,3522,187,323,23.1,5,5,5,Champions,1,VIP,0,0.0094,0,Low Risk
12721,France,62,5,2230.77,446.15,1352,122,288,57.6,4,4,4,Champions,3,High-Value,0,0.094,0,Low Risk
12724,France,148,4,1297.01,324.25,1041,68,351,87.8,3,4,4,Loyal Customers,3,High-Value,0,0.3764,0,Medium Risk
12725,Italy,187,3,2278.56,759.52,1298,91,400,133.3,3,3,4,Loyal Customers,3,High-Value,1,0.2837,0,Low Risk
12726,France,1,9,2638.82,293.2,3404,51,440,48.9,5,5,5,Champions,1,VIP,0,0.0742,0,Low Risk
12727,France,3,8,3905.23,488.15,2309,112,471,58.9,5,5,5,Champions,1,VIP,0,0.0911,0,Low Risk
12728,France,73,4,725.15,181.29,373,38,200,50.0,4,4,3,Champions,3,High-Value,0,0.5225,1,Medium Risk
12730,Germany,338,1,703.25,703.25,227,46,338,338.0,1,1,3,Hibernating / Lost,2,Mid-Value,1,0.5409,1,Medium Risk
12731,France,28,11,14965.89,1360.54,7283,105,464,42.2,5,5,5,Champions,1,VIP,0,0.0716,0,Low Risk
12733,USA,50,4,2424.02,606.0,895,116,505,126.2,4,4,4,Champions,3,High-Value,1,0.3831,0,Medium Risk
12734,France,169,3,603.65,201.22,263,16,208,69.3,3,3,3,Loyal Customers,0,Occasional,1,0.5127,1,Medium Risk
12735,France,131,2,689.5699999999999,344.78,363,37,153,76.5,3,2,3,Potential Loyalist,0,Occasional,1,0.4325,0,Medium Risk
12736,France,149,1,144.0,144.0,168,3,149,149.0,3,1,1,Potential Loyalist,0,Occasional,1,0.8611,1,High Risk
12738,Germany,188,1,274.7,274.7,294,10,188,188.0,3,1,2,Potential Loyalist,0,Occasional,1,0.6177,1,Medium Risk
12739,United Arab Emirates,210,1,1445.69,1445.69,463,49,210,210.0,2,1,4,Hibernating / Lost,0,Occasional,0,0.7301,1,High Risk
12741,USA,349,1,236.07,236.07,213,15,349,349.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9019,1,High Risk
12742,United Arab Emirates,442,1,1201.52,1201.52,1359,67,442,442.0,1,1,4,Hibernating / Lost,2,Mid-Value,1,0.8208,1,High Risk
12744,Singapore,65,6,8209.58,1368.26,4228,172,407,67.8,4,4,5,Champions,1,VIP,0,0.1041,0,Low Risk
12745,United Kingdom,303,2,723.85,361.92,467,20,390,195.0,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.5322,1,Medium Risk
12746,United Kingdom,357,1,254.55,254.55,97,17,357,357.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.91,1,High Risk
12747,United Kingdom,15,21,7171.93,341.52,2191,79,548,26.1,5,5,5,Champions,1,VIP,0,0.0327,0,Low Risk
12748,United Kingdom,0,206,29415.21,142.79,19415,1665,551,2.7,5,5,5,Champions,1,VIP,0,0.0521,0,Low Risk
12749,United Kingdom,29,5,3665.58,733.12,1151,157,337,67.4,4,4,5,Champions,3,High-Value,0,0.2236,0,Low Risk
12751,Brazil,261,1,268.27,268.27,189,61,261,261.0,2,1,2,Hibernating / Lost,0,Occasional,1,0.6737,1,High Risk
12753,Japan,64,4,12940.51,3235.13,7003,87,179,44.8,4,4,5,Champions,1,VIP,0,0.2548,0,Low Risk
12754,Japan,52,3,3010.74,1003.58,6481,49,125,41.7,4,3,5,Loyal Customers,3,High-Value,1,0.1696,0,Low Risk
12755,Japan,97,11,9030.66,820.97,3781,34,510,46.4,3,5,5,Loyal Customers,1,VIP,1,0.1825,0,Low Risk
12757,Portugal,1,2,846.03,423.02,457,78,27,13.5,5,2,3,New Customers,3,High-Value,0,0.1784,0,Low Risk
12758,Portugal,93,6,8681.84,1446.97,5129,168,554,92.3,3,4,5,Loyal Customers,1,VIP,0,0.2448,0,Low Risk
12759,Netherlands,92,6,3622.1,603.68,2558,160,552,92.0,3,4,5,Loyal Customers,3,High-Value,0,0.246,0,Low Risk
12760,Netherlands,272,1,317.8,317.8,196,20,272,272.0,2,1,2,Hibernating / Lost,0,Occasional,1,0.728,1,High Risk
12761,Netherlands,281,1,712.95,712.95,277,25,281,281.0,1,1,3,Hibernating / Lost,0,Occasional,1,0.7794,1,High Risk
12763,Japan,185,1,640.16,640.16,392,16,185,185.0,3,1,3,Potential Loyalist,0,Occasional,0,0.5438,1,Medium Risk
12764,Lebanon,133,1,1693.88,1693.88,386,45,133,133.0,3,1,4,Potential Loyalist,0,Occasional,1,0.7268,1,High Risk
12765,Netherlands,288,6,1299.58,216.6,1002,48,458,76.3,1,4,4,At Risk,3,High-Value,1,0.6635,1,High Risk
12766,Portugal,56,6,6254.36,1042.39,3640,200,224,37.3,4,4,5,Champions,1,VIP,0,0.1121,0,Low Risk
12767,Korea,192,1,949.82,949.82,598,43,192,192.0,3,1,3,Potential Loyalist,0,Occasional,1,0.6529,1,Medium Risk
12768,Korea,267,1,168.69000000000003,168.69,102,10,267,267.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8348,1,High Risk
12769,Brazil,55,1,1143.6,1143.6,356,32,55,55.0,4,1,4,New Customers,0,Occasional,1,0.6022,1,Medium Risk
12770,Japan,27,2,3246.45,1623.22,1843,19,273,136.5,5,2,5,New Customers,3,High-Value,1,0.5154,1,Medium Risk
12771,Portugal,302,1,226.3,226.3,102,14,302,302.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.8828,1,High Risk
12773,Portugal,380,1,124.25,124.25,109,6,380,380.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.91,1,High Risk
12774,Netherlands,352,1,83.7,83.7,52,5,352,352.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9074,1,High Risk
12775,Netherlands,6,6,1344.76,224.13,938,44,225,37.5,5,4,4,Champions,3,High-Value,0,0.1137,0,Low Risk
12776,Portugal,484,1,27.5,27.5,45,3,484,484.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9151,1,High Risk
12777,United Kingdom,274,1,519.45,519.45,458,26,274,274.0,2,1,2,Hibernating / Lost,0,Occasional,1,0.7602,1,High Risk
12778,Netherlands,75,6,1211.51,201.92,1273,65,419,69.8,4,4,4,Champions,3,High-Value,0,0.2773,0,Low Risk
12779,Poland,6,13,5740.32,441.56,3002,123,553,42.5,5,5,5,Champions,1,VIP,0,0.0295,0,Low Risk
12780,Netherlands,415,1,322.4,322.4,284,19,415,415.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.9332,1,High Risk
12781,Czech Republic,101,1,549.26,549.26,346,15,101,101.0,3,1,3,Potential Loyalist,0,Occasional,0,0.4411,0,Medium Risk
12782,Portugal,70,9,3234.27,359.36,1513,120,335,37.2,4,5,5,Champions,1,VIP,0,0.0383,0,Low Risk
12784,Portugal,345,1,1034.33,1034.33,575,71,345,345.0,1,1,3,Hibernating / Lost,2,Mid-Value,0,0.7323,1,High Risk
12785,Portugal,180,3,904.4,301.47,446,41,547,182.3,3,3,3,Loyal Customers,3,High-Value,1,0.525,1,Medium Risk
12786,Netherlands,426,1,668.5,668.5,320,17,426,426.0,1,1,3,Hibernating / Lost,2,Mid-Value,1,0.7606,1,High Risk
12787,Netherlands,9,2,523.62,261.81,312,27,229,114.5,5,2,2,New Customers,0,Occasional,0,0.5362,1,Medium Risk
12788,Netherlands,279,4,384.9,96.22,190,19,344,86.0,2,4,2,At Risk,0,Occasional,1,0.715,1,High Risk
12789,Netherlands,329,2,148.5,74.25,30,1,510,255.0,1,2,1,Hibernating / Lost,2,Mid-Value,0,0.7782,1,High Risk
12790,Netherlands,8,2,546.85,273.42,303,35,226,113.0,5,2,3,New Customers,0,Occasional,1,0.3697,0,Medium Risk
12791,Netherlands,190,5,834.4300000000001,166.89,443,15,440,88.0,3,4,3,Loyal Customers,3,High-Value,1,0.5527,1,Medium Risk
12792,Portugal,73,2,715.01,357.5,390,38,351,175.5,4,2,3,New Customers,0,Occasional,1,0.3007,0,Low Risk
12793,Portugal,151,3,849.33,283.11,520,33,217,72.3,3,3,3,Loyal Customers,3,High-Value,1,0.4945,0,Medium Risk
12796,Netherlands,444,1,351.0,351.0,180,6,444,444.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.9084,1,High Risk
12797,Portugal,182,2,694.11,347.06,329,26,240,120.0,3,2,3,Potential Loyalist,0,Occasional,1,0.4905,0,Medium Risk
12798,Japan,238,1,1533.8899999999999,1533.89,3199,25,238,238.0,2,1,4,Hibernating / Lost,0,Occasional,0,0.6534,1,Medium Risk
12799,Japan,345,1,219.35,219.35,137,15,345,345.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9435,1,High Risk
12800,Portugal,286,2,500.25,250.12,281,30,493,246.5,1,2,2,Hibernating / Lost,0,Occasional,1,0.7095,1,High Risk
12801,Sweden,317,1,871.82,871.82,500,49,317,317.0,1,1,3,Hibernating / Lost,2,Mid-Value,1,0.787,1,High Risk
12802,Netherlands,3,5,2186.42,437.28,1956,106,380,76.0,5,4,4,Champions,3,High-Value,1,0.1231,0,Low Risk
12803,Netherlands,209,1,1017.81,1017.81,867,54,209,209.0,2,1,3,Hibernating / Lost,0,Occasional,1,0.4275,0,Medium Risk
12804,Netherlands,282,2,327.02,163.51,271,60,316,158.0,1,2,2,Hibernating / Lost,0,Occasional,1,0.6298,1,Medium Risk
12805,Netherlands,198,4,1230.95,307.74,581,43,491,122.8,3,4,4,Loyal Customers,3,High-Value,1,0.7135,1,High Risk
12806,Netherlands,388,2,2558.96,1279.48,2084,56,405,202.5,1,2,5,Hibernating / Lost,2,Mid-Value,1,0.6973,1,High Risk
12807,Sweden,199,1,250.35,250.35,143,15,199,199.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.6724,1,High Risk
12808,Portugal,1,4,647.8000000000001,161.95,293,34,279,69.8,5,4,3,Champions,3,High-Value,0,0.3416,0,Medium Risk
12809,Portugal,382,2,979.03,489.52,291,51,463,231.5,1,2,3,Hibernating / Lost,2,Mid-Value,0,0.7334,1,High Risk
12810,Japan,351,2,534.99,267.5,389,32,493,246.5,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.6623,1,High Risk
12811,Portugal,78,4,893.9,223.48,429,46,244,61.0,4,4,3,Champions,3,High-Value,1,0.3779,0,Medium Risk
12813,Netherlands,318,3,1621.8,540.6,1134,36,509,169.7,1,3,4,At Risk,3,High-Value,1,0.5415,1,Medium Risk
12815,Poland,14,1,495.36,495.36,236,30,14,14.0,5,1,2,New Customers,0,Occasional,0,0.3435,0,Medium Risk
12817,Austria,97,3,570.98,190.33,216,15,251,83.7,3,3,3,Loyal Customers,3,High-Value,1,0.5118,1,Medium Risk
12818,Austria,78,1,1182.0800000000002,1182.08,920,13,78,78.0,4,1,4,New Customers,0,Occasional,1,0.548,1,Medium Risk
12819,United Kingdom,274,1,540.52,540.52,344,19,274,274.0,2,1,2,Hibernating / Lost,0,Occasional,1,0.7581,1,High Risk
12820,United Kingdom,143,8,1917.64,239.7,1388,91,550,68.8,3,5,4,Loyal Customers,3,High-Value,0,0.1628,0,Low Risk
12821,United Kingdom,30,2,220.8,110.4,162,13,427,213.5,4,2,1,New Customers,0,Occasional,1,0.6819,1,High Risk
12823,United Kingdom,71,16,5736.5,358.53,830,1,495,30.9,4,5,5,Champions,1,VIP,0,0.1474,0,Low Risk
12825,United Kingdom,337,2,518.63,259.32,139,20,458,229.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.724,1,High Risk
12826,United Kingdom,133,8,2178.13,272.27,1550,82,538,67.2,3,5,4,Loyal Customers,3,High-Value,0,0.1244,0,Low Risk
12829,United Kingdom,153,3,385.3,128.43,550,17,366,122.0,3,3,2,Loyal Customers,0,Occasional,1,0.5146,1,Medium Risk
12831,United Kingdom,78,3,451.11,150.37,303,16,279,93.0,4,3,2,Loyal Customers,0,Occasional,1,0.5488,1,Medium Risk
12834,United Kingdom,99,1,312.38,312.38,110,18,99,99.0,3,1,2,Potential Loyalist,0,Occasional,1,0.5634,1,Medium Risk
12835,United Kingdom,244,41,6043.31,147.4,2357,138,553,13.5,2,5,5,At Risk,1,VIP,1,0.6014,1,Medium Risk
12836,United Kingdom,35,13,5634.16,433.4,1875,243,554,42.6,4,5,5,Champions,1,VIP,0,0.0902,0,Low Risk
12837,United Kingdom,385,1,554.31,554.31,185,73,385,385.0,1,1,3,Hibernating / Lost,2,Mid-Value,0,0.6904,1,High Risk
12838,United Kingdom,190,9,3106.14,345.13,1714,177,409,45.4,3,5,5,Loyal Customers,3,High-Value,0,0.2859,0,Low Risk
12839,United Kingdom,14,16,5876.2,367.26,3978,122,549,34.3,5,5,5,Champions,1,VIP,0,0.0201,0,Low Risk
12840,United Kingdom,30,5,2893.17,578.63,1610,102,490,98.0,4,4,5,Champions,3,High-Value,0,0.1698,0,Low Risk
12841,United Kingdom,38,27,5479.59,202.95,3892,221,335,12.4,4,5,5,Champions,1,VIP,0,0.0248,0,Low Risk
12842,United Kingdom,125,3,1109.73,369.91,497,27,554,184.7,3,3,4,Loyal Customers,3,High-Value,0,0.6946,1,High Risk
12843,United Kingdom,2,24,5836.17,243.17,2745,113,543,22.6,5,5,5,Champions,1,VIP,0,0.023,0,Low Risk
12844,United Kingdom,258,2,322.64,161.32,98,43,410,205.0,2,2,2,Hibernating / Lost,0,Occasional,0,0.4892,0,Medium Risk
12845,United Kingdom,83,4,354.09,88.52,204,26,106,26.5,4,4,2,Champions,0,Occasional,1,0.5822,1,Medium Risk
12847,United Kingdom,204,1,765.36,765.36,624,34,204,204.0,2,1,3,Hibernating / Lost,0,Occasional,0,0.6964,1,High Risk
12848,United Kingdom,492,1,208.0,208.0,58,16,492,492.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9963,1,High Risk
12849,United Kingdom,85,5,2717.68,543.54,1752,109,407,81.4,4,4,5,Champions,3,High-Value,0,0.2789,0,Low Risk
12850,United Kingdom,262,1,330.0,330.0,200,2,262,262.0,2,1,2,Hibernating / Lost,0,Occasional,1,0.5599,1,Medium Risk
12851,United Kingdom,293,1,148.95,148.95,51,30,293,293.0,1,1,1,Hibernating / Lost,2,Mid-Value,0,0.8933,1,High Risk
12852,United Kingdom,111,1,311.55,311.55,149,17,111,111.0,3,1,2,Potential Loyalist,0,Occasional,1,0.6218,1,Medium Risk
12853,United Kingdom,56,8,2835.4,354.42,1194,81,489,61.1,4,5,5,Champions,3,High-Value,0,0.0517,0,Low Risk
12854,United Kingdom,57,6,2479.89,413.32,1430,166,544,90.7,4,4,4,Champions,3,High-Value,0,0.2059,0,Low Risk
12855,United Kingdom,189,4,650.9399999999999,162.73,270,65,218,54.5,3,4,3,Loyal Customers,3,High-Value,1,0.5012,1,Medium Risk
12857,United Kingdom,27,6,3688.0,614.67,1420,71,499,83.2,5,4,5,Champions,3,High-Value,1,0.1278,0,Low Risk
12858,United Kingdom,199,1,177.92,177.92,63,36,199,199.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.8107,1,High Risk
12859,United Kingdom,275,1,575.1,575.1,292,21,275,275.0,2,1,3,Hibernating / Lost,0,Occasional,1,0.7291,1,High Risk
12860,United Kingdom,509,1,55.47,55.47,27,16,509,509.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.9471,1,High Risk
12861,United Kingdom,436,1,68.25,68.25,27,4,436,436.0,1,1,1,Hibernating / Lost,2,Mid-Value,1,0.8678,1,High Risk
12862,United Kingdom,242,2,1008.3199999999999,504.16,613,119,311,155.5,2,2,3,Hibernating / Lost,0,Occasional,1,0.5187,1,Medium Risk
12863,United Kingdom,195,5,2271.35,454.27,707,23,405,81.0,3,4,4,Loyal Customers,3,High-Value,0,0.4612,0,Medium Risk
12864,United Kingdom,324,1,152.45,152.45,231,4,324,324.0,1,1,1,Hibernating / Lost,2,Mid-Value,0,0.9193,1,High Risk
12865,Austria,194,2,1755.24,877.62,1048,93,293,146.5,3,2,4,Potential Loyalist,3,High-Value,0,0.4505,0,Medium Risk
12866,Belgium,99,3,1092.35,364.12,544,57,319,106.3,3,3,3,Loyal Customers,3,High-Value,1,0.455,0,Medium Risk
12867,United Kingdom,30,10,5615.01,561.5,5650,302,539,53.9,4,5,5,Champions,1,VIP,0,0.0446,0,Low Risk
12868,United Kingdom,2,8,2247.06,280.88,1282,86,209,26.1,5,5,4,Champions,3,High-Value,1,0.0478,0,Low Risk
12869,United Kingdom,498,1,337.66999999999996,337.67,144,35,498,498.0,1,1,2,Hibernating / Lost,2,Mid-Value,1,0.8837,1,High Risk
12870,United Kingdom,191,3,1676.95,558.98,906,85,440,146.7,3,3,4,Loyal Customers,3,High-Value,1,0.4967,0,Medium Risk
12871,United Kingdom,23,2,495.38,247.69,364,9,256,128.0,5,2,2,New Customers,0,Occasional,0,0.5444,1,Medium Risk
12872,United Kingdom,143,12,3685.4900000000002,307.12,1855,217,552,46.0,3,5,5,Loyal Customers,1,VIP,1,0.1618,0,Low Risk
12873,United Kingdom,98,3,2027.3,675.77,786,33,498,166.0,3,3,4,Loyal Customers,3,High-Value,1,0.6448,1,Medium Risk
12874,Belgium,201,2,873.42,436.71,618,43,370,185.0,2,2,3,Hibernating / Lost,0,Occasional,1,0.5972,1,Medium Risk
12875,United Kingdom,179,4,1307.52,326.88,4896,2,514,128.5,3,4,4,Loyal Customers,3,High-Value,0,0.4163,0,Medium Risk
12876,Belgium,12,3,2365.2000000000003,788.4,1742,91,406,135.3,5,3,4,Loyal Customers,3,High-Value,0,0.2631,0,Low Risk
12877,United Kingdom,17,15,2101.44,140.1,1472,80,507,33.8,5,5,4,Champions,1,VIP,0,0.0971,0,Low Risk
12878,United Kingdom,52,2,854.99,427.5,547,38,82,41.0,4,2,3,New Customers,3,High-Value,1,0.308,0,Low Risk
12880,United Kingdom,198,2,640.13,320.06,279,32,391,195.5,3,2,3,Potential Loyalist,0,Occasional,1,0.5375,1,Medium Risk
12881,United Kingdom,92,1,298.0,298.0,21,7,92,92.0,3,1,2,Potential Loyalist,0,Occasional,1,0.5493,1,Medium Risk
12886,United Kingdom,36,1,775.0,775.0,416,47,36,36.0,4,1,3,New Customers,0,Occasional,0,0.2927,0,Low Risk
12887,United Kingdom,200,1,222.4,222.4,100,13,200,200.0,2,1,1,Hibernating / Lost,0,Occasional,1,0.5904,1,Medium Risk
